time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,business construction,GDPGN,housing construction,net births,outmigration,inmigration,Population,AREA,attractiveness from jobs multiplier,attractiveness from housing multiplier,BCN,BDN,BN,business demolition,business labor force multiplier,business land multiplier,Business structures,DN,HCN,HDN,households to housing ratio,Housing,housing availability multiplier,housing demolition,housing land multiplier,HS,IMN,jobs,JPBS,labor force,labor to job ratio,land fraction occupied,LPBS,LPF,LPH,OMN,gdp growth rate,business income multiplier,increase amount,average monthly income 95,average monthly income 25,average monthly income 50,income 95 multiplier,income 50 multiplier,average monthly income,income 25 multiplier,labor force income multiplier,IMI50,IMI95,IMI25,change to ticket cost,Public Transport Ticket Cost,TCI,Number of Bus Routes,Number of Railway Lines,ITBR,Number of Trips per Bus Route,Number of Trips per Railway line,ILRR,increasing railway trips,increaing bus trips,ITRR,daily railway capacity,Daily railway trips,increasing railway lines,increasing bus routes,IRBR,number of trains,MAX CAPACITY RAILWAY,VEHICLES PER LINE,number of bus,VEHICLES PER ROUTE,MAX CAPACITY BUS,daily bus capacity,Daily bus trips,CAR COST KM,Road available,road construction,RCR,WELL TO TANK CO2 EMISSION RAILWAY ELECTRICITY,emissions of greenhouse gases mobility,railway electricity co2 emission,bus electricity activity,bus natural gas activity,AVERAGE DISTANCE RAILWAY TRIP,ENERGY INTENSITY PER KM RAILWAY ELECTRICITY,TANK TO WHEEL CO2 EMISSION RAILWAY ELECTRICITY,PERCENTAGE BUS DIESEL,PERCENTAGE BUS ELECTRICITY,PERCENTAGE BUS NATURAL GAS,GHC CORRECTION BUS ELECTRICITY,railway activity per year,bus electricity co2 emission,bus diesel co2 emission,bus diesel activity,ENERGY INTENSITY PER KM BUS NATURAL GAS,bus natural gas co2 emission,GHC CORRECTION RAILWAY ELECTRICITY,WELL TO TANK CO2 EMISSION NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS NATURAL GAS,ENERGY INTENSITY PER KM BUS ELECTRICITY,WELL TO TANK CO2 EMISSION BUS ELECTRICITY,GHC CORRECTION BUS NATURAL GAS,TANK TO WHEEL CO2 EMISSION BUS ELECTRICITY,DIESEL PETROL RATIO,car diesel co2 emissions,INITIAL RATIO CAR PETROL,percentage car diesel,percentage car petrol,INITIAL RATIO CAR DIESEL,INITIAL RATIO CAR ELECTRICITY,percentage car eletricity,GHC CORRECTION CAR DIESEL,GHC CORRECTION CAR ELECTRICITY,GHC CORRECTION CAR PETROL,AVERAGE DISTANCE BUS ROUTES,AVERAGE DISTANCE CAR,bus activity per year,WELL TO TANK CO2 EMISSION CAR DIESEL,car activity per year,car diesel activity,car electricity activity,car electricity co2 emission,car petrol activity,car petrol co2 emission,ENERGY INTENSITY PER KM CAR PETROL,WELL TO TANK CO2 EMISSION BUS DIESEL,GHC CORRECTION BUS DIESEL,ENERGY INTENSITY PER KM BUS DIESEL,ENERGY INTENSITY PER KM CAR DIESEL,ENERGY INTENSITY PER KM CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION BUS DIESEL,WELL TO TANK CO2 EMISSION CAR ELECTRICITY,TANK TO WHEEL CO2 EMISSION CAR DIESEL,TANK TO WHEEL CO2 EMISSION CAR PETROL,WELL TO TANK CO2 EMISSION CAR PETROL,emissions per year,CO2 CAPTURE PER GREEN AREA,co2 capture green spaces,CO2 CAPTURE PER M2 BODY OF WATER,co2 capture sea river,CO2 TECHNOLOGIES CAPTURE,emissions of greenhouse gases business,BODY OF WATER M2,GREEN AREA,EpB,Affordability of public transport for the poorest group,daily walk trips,daily chosen bus,daily chosen railway,daily chosen car,construction,Land Use for mobility,Motorization rate number of motorized vehicles per 1000 inhabitants,Railway Daily Occupancy rate,number of mototized private vehicles,Emissions of greenhouse gases,TPC,PRIVATE PARKING CONSTRUCTION,BUS Daily Occupancy rate,PEDESTRIAN SIDEWALK CONSTRUCTION,Mobility space usage
2044,2071,2021,1,1,4129.667257570117,0.007645885,304.4999226256753,-594.5298810276998,6872.254001126636,11623.038980336994,319639.72098263423,22814900.0,0.9999997704979358,0.5411152554874894,0.0284,0.0145,0.00844,968.7708267647627,1.5712654814431184,1.386741455494003,66811.78115619053,0.0103,0.001462,0,1.5451796593500142,79562.49843193288,1.7451796593500142,0.0,1.5,2.6,0.0672,153667.0966592382,2.3,211601.49529050387,1.3770123851544946,0.5132585445059971,80,0.662,80,0.0215,0.0038229425,0.012509543800282685,6.3927135799550925,4040.1213775816327,965.8665651292418,1227.4638705793097,2.40354609929078,0.7340425531914894,1672.1971570210885,0.5964539007092199,-0.018850619257724736,1035,3389,841,0.0,0.9,0,137.6254,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,89.45651000000001,0.65,80,203564.48164800004,2544.5560206000005,0.29,400000,0,0,0.5,220400.6541884412,66.931875,756941.8022279852,11656903.754310973,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,181.66603253471644,9010.998545787004,2724990.4880207465,0.5,22337.541819198403,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,48239.79129777156,0.1991,0.18524646335474015,0.7247035173631698,0.7789,0.022,0.09005001928209004,0.01,0.1,0.02,16.3,12.8,15138836.044559704,0.6,1312490944.0,243134305.56112432,118189834.81476855,4727.593392590743,951166803.6241072,135836.13122555875,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,377696.19458458043,0.00113,67729.375,0.001,4731.8,9,229765.71539613922,4731800.0,59937500.0,3.439,0.055908343812247296,120298,88785,23597,280927,40,9920,382.4669538792562,0.8279649122807018,122142.17391304349,0.6895283649694319,2.3,20,0.4361517258866671,20,0.03103494136931419
2045,2071,2021,1,1,4133.30149416522,0.007587869,308.1391176110907,-602.2605155103196,6961.613485737563,11543.676461192652,323795.9760808169,22814900.0,0.9999997780159057,0.5305221514238013,0.0284,0.0145,0.00844,1014.6038250114403,1.5148807073971633,1.3745901110535503,69972.67758699588,0.0103,0.001462,0,1.5593037981015982,79866.99835455856,1.7593037981015982,0.0,1.5,2.6,0.0672,160937.1584500905,2.3,214352.93616550078,1.3319045659177304,0.5254098889464497,80,0.662,80,0.0215,0.0037939345,0.011827616238129874,6.368460021423835,4054.4218526028344,973.3448938931901,1232.156394377362,2.40354609929078,0.7340425531914894,1678.5898706010437,0.5964539007092199,-0.01659522829588652,1035,3389,841,0.0,0.9,0,137.6254,2,0,18.489,75,0,0,0.0,0,28500,150,0,13.762540000000001,0.1,20,190,10,89.45651000000001,0.65,80,203564.48164800004,2544.5560206000005,0.29,400000,0,0,0.5,221854.74436007757,66.931875,756941.8022279852,11656903.754310973,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,181.66603253471644,9010.998545787004,2724990.4880207465,0.5,22337.541819198403,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,48560.42676980083,0.1991,0.1845509490859405,0.7219825928831696,0.7789,0.022,0.0934664580308899,0.01,0.1,0.02,16.3,12.8,15138836.044559704,0.6,1326193920.0,244750346.60800385,123954648.36450136,4958.185934580055,957488925.0274948,136738.99338317657,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,390020.6075817564,0.00113,67729.375,0.001,4731.8,9,240636.03822167884,4731800.0,59937500.0,3.439,0.05547879311721718,122861,89809,23757,283860,40,9960,381.49593243714844,0.8335789473684211,123417.39130434784,0.6851683181655859,2.3,20,0.44118207298705514,20,0.030760110488569085
2046,2071,2021,1,1,4134.433013260338,0.007530726,311.63107773371297,-609.6629480858169,7047.179238626375,11469.167380338651,327775.7785407617,22814900.0,0.9999997848756222,0.5206979329331737,0.0284,0.0145,0.00844,1059.8249412141702,1.463432833318067,1.3625739749783894,73091.37525614967,0.0103,0.001462,0,1.5724027560891018,80175.13747216965,1.7724027560891018,0.0,1.5,2.6,0.0672,168110.16308914422,2.3,216987.56539398423,1.2907462666544536,0.5374260250216106,80,0.662,80,0.0215,0.003765363,0.011142555125450074,6.3444797546676055,4068.649764118183,980.5052016274259,1236.8311150313857,2.40354609929078,0.7340425531914894,1684.9583306224674,0.5964539007092199,-0.014537313332722675,1035,3389,841,0.0,0.9,0,151.38794000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,98.402161,0.65,80,223920.92981280005,2799.0116226600003,0.29,400000,0,0,0.5,226428.0796419041,66.931875,832635.9824507837,12822594.129742067,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,199.83263578818807,9912.098400365707,2997489.536822821,0.5,24571.296001118237,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,48869.83615682385,0.1991,0.1838344839843701,0.7191797065566343,0.7789,0.022,0.09698580945899556,0.01,0.1,0.02,16.3,12.8,16652719.649015673,0.6,1339845504.0,246309806.8466183,129946000.75543587,5197.840030217435,963589696.3979458,137610.2445425907,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,405319.1441478028,0.00113,67729.375,0.001,4731.8,9,251361.2395058987,4731800.0,59937500.0,3.439,0.05507364969647455,119583,96335,23979,286782,40,10000,380.76708658457454,0.8413684210526315,124687.82608695653,0.690801744564374,2.3,20,0.4302188280503164,20,0.030508660659794348
2047,2071,2021,1,1,4133.287817503761,0.007474439,314.9833087973388,-616.7538729459621,7129.144230289345,11399.854408168252,331588.10373438813,22814900.0,0.9999997911585062,0.5116007604472196,0.0284,0.0145,0.00844,1104.4067582588395,1.416311202993939,1.3507001937221756,76165.98332819583,0.0103,0.001462,0,1.5845323194037073,80486.76854990335,1.7845323194037073,0.0,1.5,2.6,0.0672,175181.7616548504,2.3,219511.32467216495,1.253048962395151,0.5492998062778244,80,0.662,80,0.0215,0.0037372195,0.010516316259172705,6.320769843346231,4082.9105478454503,987.3850374668115,1241.4882331491735,2.40354609929078,0.7340425531914894,1691.302810377135,0.5964539007092199,-0.012652448119757553,1035,3389,841,0.0,0.9,0,151.38794000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,98.402161,0.65,80,223920.92981280005,2799.0116226600003,0.29,400000,0,0,0.5,228147.7306908283,66.931875,832635.9824507837,12822594.129742067,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,199.83263578818807,9912.098400365707,2997489.536822821,0.5,24571.296001118237,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,49252.77646866695,0.1991,0.1830965980934275,0.7162930198642425,0.7789,0.022,0.10061038204232998,0.01,0.1,0.02,16.3,12.8,16652719.649015673,0.6,1355786368.0,248239871.7222438,136406184.452263,5456.24737809052,971140311.8254932,138688.5479317987,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,417612.3723564938,0.00113,67729.375,0.001,4731.8,9,261934.81666566545,4731800.0,59937500.0,3.439,0.05468991118048523,120788,97504,24316,290194,40,10040,380.86320071961296,0.8531929824561404,126171.3043478261,0.688045584631653,2.3,20,0.43543942087733484,20,0.030278528954833486
2048,2071,2021,1,1,4130.084161719758,0.007418986,318.2034320830073,-623.5502316731374,7207.704290845402,11335.96938820562,335242.0600393211,22814900.0,0.9999997969325177,0.5031888149520993,0.0284,0.0145,0.00844,1148.3255336178909,1.373006117105988,1.3389749988081772,79194.86438744074,0.0103,0.001462,0,1.5957482467305344,80801.75185870069,1.7957482467305343,0.0,1.5,2.6,0.0672,182148.1880911137,2.3,221930.24374603055,1.2184048936847902,0.5610250011918227,80,0.662,80,0.0215,0.003709493,0.009941711926023465,6.2973227874628135,4097.193818896363,994.0157414807151,1246.1279471831192,2.40354609929078,0.7340425531914894,1697.6235802204812,0.5964539007092199,-0.010920244684239511,1035,3389,841,0.0,0.9,0,151.38794000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,98.402161,0.65,80,223920.92981280005,2799.0116226600003,0.29,400000,0,0,0.5,229891.8391438752,66.931875,832635.9824507837,12822594.129742067,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,199.83263578818807,9912.098400365707,2997489.536822821,0.5,24571.296001118237,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,49638.94915948788,0.1991,0.18233681476596791,0.7133206681125687,0.7789,0.022,0.10434251712146347,0.01,0.1,0.02,16.3,12.8,16652719.649015673,0.6,1372110336.0000002,250186228.17370203,143169446.22661704,5726.7778490646815,978754661.5996813,139775.9532230505,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,429772.80277228396,0.00113,67729.375,0.001,4731.8,9,272351.1386284087,4731800.0,59937500.0,3.439,0.05432509541504847,122632,97946,24409,293688,40,10080,381.2434422119283,0.8564561403508771,127690.4347826087,0.6857487963082879,2.3,20,0.43741333193767884,20,0.03006782621135815
2049,2071,2021,1,1,4104.0990382736845,0.00736435,321.0275441043102,-630.0690013233153,7283.055660457675,11347.142287435388,338746.77490500815,22814900.0,0.9999998022548767,0.4984735794963106,0.0284,0.0145,0.00844,1191.561033725368,1.3263237943632258,1.3274037464768154,82176.62301554262,0.0103,0.001462,0,1.6061056820147577,81119.9552907837,1.8045792615110683,0.0,1.5,2.6,0.0672,189006.232935748,2.3,224250.3649871154,1.186470739636129,0.5725962535231847,80,0.662,80,0.0215,0.003682175,0.009412727236687905,6.274134951033277,4111.490982617673,1001.5763390226089,1250.7504500802995,2.40354609929078,0.7340425531914894,1703.9209030079442,0.5964539007092199,-0.008647073963612894,1035,3389,841,0.0,0.9,0,151.38794000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,98.402161,0.65,80,223920.92981280005,2799.0116226600003,0.29,400000,0,0,0.5,230748.7948897326,66.931875,832635.9824507837,12822594.129742067,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,199.83263578818807,9912.098400365707,2997489.536822821,0.5,24571.296001118237,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,49796.598535887955,0.1991,0.18155465019614006,0.7102607586025792,0.7789,0.022,0.10818459120128072,0.01,0.1,0.02,16.3,12.8,16652719.649015673,0.6,1382398080.0,250980799.84621564,149554171.16223538,5982.166846489416,981863108.991549,140219.8705950831,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,440884.0264401837,0.00113,67729.375,0.001,4731.8,9,282605.40655045107,4731800.0,59937500.0,3.439,0.05391501166321087,123193,100115,25116,295890,40,10120,380.12532601694977,0.8812631578947369,128647.82608695653,0.6811837395483382,2.3,20,0.4470997868921724,20,0.02987482317090064
2050,2071,2021,1,1,4052.067078999564,0.007310513,323.62229848907145,-636.4562741070325,7356.887039409245,11405.338781331942,342180.79253066255,22814900.0,0.9999998070875354,0.49600193739680926,0.0284,0.0145,0.00844,1233.7928347913187,1.275580877621096,1.3160653122127066,85089.16102009093,0.0103,0.001462,0,1.615992250412763,81440.98283488801,1.8119941878095722,0.0,1.5,2.6,0.0672,195705.07034620913,2.3,226523.68465529862,1.1574747872120548,0.5839346877872933,80,0.662,80,0.0215,0.0036552565,0.00886060383619515,6.251201528767299,4125.685973226729,1010.2231917744041,1255.355932118824,2.40354609929078,0.7340425531914894,1710.1950379589775,0.5964539007092199,-0.005747478721205475,1035,3389,841,0.0,0.9,0,151.38794000000001,2,0,18.489,75,0,0,0.0,0,28500,150,0,15.138794000000003,0.1,20,190,10,98.402161,0.65,80,223920.92981280005,2799.0116226600003,0.29,400000,0,0,0.5,232414.80465107958,66.931875,832635.9824507837,12822594.129742067,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,199.83263578818807,9912.098400365707,2997489.536822821,0.5,24571.296001118237,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,50156.850663927464,0.1991,0.1807496135105522,0.7071113709862838,0.7789,0.022,0.11213901550316396,0.01,0.1,0.02,16.3,12.8,16652719.649015673,0.6,1398600576.0000002,252796513.56763572,156837691.67479807,6273.507666991923,988966370.7575665,141234.28740788807,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,452566.2543991723,0.00113,67729.375,0.001,4731.8,9,292621.6247480927,4731800.0,59937500.0,3.439,0.05345353426815695,124809,100427,25229,299358,40,10160,380.7170278946598,0.8852280701754386,130155.65217391305,0.6792163959064216,2.3,20,0.44849313587594464,20,0.02969190621384621
2051,2071,2021,1,1,4003.5197780454782,0.007257457,326.2065359193041,-642.8025856771696,7430.244941967281,11463.015908796899,345592.7879984782,22814900.0,0.9999998114103023,0.4935885006124783,0.0284,0.0145,0.00844,1274.6578113323383,1.2301918258009836,1.305048313522562,87907.43526429919,0.0103,0.001462,0,1.625645997550087,81764.60513337709,1.8192344981625652,0.0,1.5,2.6,0.0672,202187.10110788813,2.3,228782.4256549926,1.1315381861719906,0.594951686477438,80,0.662,80,0.0215,0.0036287285,0.008280356188794752,6.228517387947005,4139.770449804973,1018.3676947946194,1259.9445800495148,2.40354609929078,0.7340425531914894,1716.4462394877448,0.5964539007092199,-0.0031538186171990597,1035,3389,841,0.0,0.9,0,166.526734,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,108.24237710000001,0.65,80,246313.02279408003,3078.9127849260003,0.29,400000,0,0,0.5,237872.02212655207,66.931875,915899.580695862,14104853.542716274,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,219.81589936700686,10903.308240402275,3297238.490505103,0.5,27028.425601230058,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,50595.594779286526,0.1991,0.17992120677776804,0.7038705573038853,0.7789,0.022,0.1162082359183467,0.01,0.1,0.02,16.3,12.8,18317991.61391724,0.6,1417330624.0,255007836.273167,164705491.52808952,6588.219661123581,997617296.1987435,142469.72607014258,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,467715.517000477,0.00113,67729.375,0.001,4731.8,9,302313.6698739249,4731800.0,59937500.0,3.439,0.053026033991475464,121054,105522,25367,303367,40,10200,382.0303623635088,0.8900701754385965,131898.69565217392,0.6883014645768577,2.3,20,0.42840609401402774,20,0.0295145047993447
2052,2071,2021,1,1,3906.239593570384,0.007205166,327.5387160811009,-649.1079268661132,7503.129262162059,11520.21239034838,348982.75637963065,22814900.0,0.999999815294122,0.4912327630228219,0.0284,0.0145,0.00844,1314.226309849679,1.1894117196122862,1.2773431026172022,90636.29723101233,0.0103,0.001462,0,1.6350689479087124,82090.8116692964,1.8263017109315343,0.0,1.4943357756543005,2.6,0.0672,208463.48363132833,2.3,231026.5847233155,1.1082352683498777,0.6056642243456994,80,0.662,80,0.0215,0.003602583,0.007760611939447012,6.2060787936495005,4153.897202521255,1026.0774095015702,1264.516576855561,2.40354609929078,0.7340425531914894,1722.6747568756919,0.5964539007092199,-0.0008235268349877656,1035,3389,841,0.0,0.9,0,166.526734,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,108.24237710000001,0.65,80,246313.02279408003,3078.9127849260003,0.29,400000,0,0,0.5,238846.36188785068,66.931875,915899.580695862,14104853.542716274,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,219.81589936700686,10903.308240402275,3297238.490505103,0.5,27028.425601230058,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,50773.88791102332,0.1991,0.17906892479206024,0.7005363411377987,0.7789,0.022,0.12039473407014095,0.01,0.1,0.02,16.3,12.8,18317991.61391724,0.6,1429094720.0,255906454.9364104,172055478.77544254,6882.219151017702,1001132786.288147,142971.7732098103,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,478074.4130653021,0.00113,67729.375,0.001,4731.8,9,311698.22617745143,4731800.0,59937500.0,3.439,0.052627608307087834,122294,106978,25599,305885,40,10240,381.45644220070574,0.8982105263157895,132993.47826086957,0.6844073454105815,2.3,20,0.43431727152094024,20,0.02934242398171879
2053,2071,2021,1,1,3772.3290858909218,0.007153623,327.82921195463274,-655.3723607405688,7575.540728990442,11576.819459771477,352350.73158095084,22814900.0,0.9999998186964673,0.4889279768618035,0.0284,0.0145,0.00844,1351.810502463629,1.1536870941641204,1.236393694996017,93228.31051473304,0.0103,0.001462,0,1.644288092552786,82418.3503853775,1.8332160694145896,0.0,1.4840984237490042,2.6,0.0672,214425.11418388598,2.3,233256.18430658948,1.0878211966652116,0.6159015762509957,80,0.662,80,0.0215,0.0035768115,0.007149490223310381,6.183880855151711,4167.805405343516,1052.2534179832962,1269.0721027785592,2.40354609929078,0.7340425531914894,1728.8808356693414,0.5964539007092199,0.012178803334788477,1035,3389,841,0.0,0.9,0,166.526734,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,108.24237710000001,0.65,80,246313.02279408003,3078.9127849260003,0.29,400000,0,0,0.5,240277.9974757709,66.931875,915899.580695862,14104853.542716274,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,219.81589936700686,10903.308240402275,3297238.490505103,0.5,27028.425601230058,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,51064.61813151508,0.1991,0.1781922551854153,0.6971067180508286,0.7789,0.022,0.12470102676375618,0.01,0.1,0.02,16.3,12.8,18317991.61391724,0.6,1444348800.0,257371769.94634834,180111778.36499912,7204.471134599965,1006865251.6886526,143790.4265936565,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,488419.98233593785,0.00113,67729.375,0.001,4731.8,9,320612.1598601669,4731800.0,59937500.0,3.439,0.05131843629787783,123550,107692,25774,309150,40,10280,381.83909893330446,0.9043508771929825,134413.0434782609,0.6819284762023212,2.3,20,0.43721602202913773,20,0.029175475112184407
2054,2071,2021,1,1,3650.2961968869117,0.007102812,328.2050295191258,-661.5957465888441,7647.477715946313,11632.745382565934,355696.63795099134,22814900.0,0.9999998216065086,0.48666853298345336,0.0284,0.0145,0.00844,1386.9080219233247,1.123131660032405,1.1978455841332816,95648.82909816032,0.0103,0.001462,0,1.6533258680661866,82746.17959733214,1.8399944010496398,0.0,1.4744613960333204,2.6,0.0672,219992.30692576873,2.3,235471.17432355628,1.0703609485899457,0.6255386039666796,80,0.662,80,0.0215,0.003551406,0.006490835696965586,6.161919244653384,4181.570051418072,1086.3117904868118,1273.6113344701066,2.40354609929078,0.7340425531914894,1735.0647165244932,0.5964539007092199,0.02963905141005438,1035,3389,841,0.0,0.9,0,166.526734,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,108.24237710000001,0.65,80,246313.02279408003,3078.9127849260003,0.29,400000,0,0,0.5,241876.79260073294,66.931875,915899.580695862,14104853.542716274,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,219.81589936700686,10903.308240402275,3297238.490505103,0.5,27028.425601230058,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,51393.939036424636,0.1991,0.17729067832085693,0.6935796551688371,0.7789,0.022,0.12912966651030583,0.01,0.1,0.02,16.3,12.8,18317991.61391724,0.6,1461055872.0,259031586.6115511,188665657.50428408,7546.626300171364,1013358627.8841647,144717.74564813756,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,498342.9408693063,0.00113,67729.375,0.001,4731.8,9,328936.3232685733,4731800.0,59937500.0,3.439,0.04970948531802351,124364,108384,26061,312726,40,10320,382.6183717901999,0.9144210526315789,135967.82608695654,0.680008655673769,2.3,20,0.44002545529478576,20,0.029013487615314238
2055,2071,2021,1,1,3538.753621825135,0.007052718,328.6581332208292,-667.7777763601014,7718.936662226975,11688.027947874556,359020.3098710221,22814900.0,0.9999998241019459,0.48445453678044453,0.0284,0.0145,0.00844,1419.7271504602968,1.096929567734374,1.1614961008817895,97912.21727312391,0.0103,0.001462,0,1.662181852878222,83074.38462685127,1.8466363896586664,0.0,1.4653740252204472,2.6,0.0672,225198.09972818498,2.3,237671.44513461666,1.0553883244196423,0.6346259747795526,80,0.662,80,0.0215,0.003526359,0.005915880508690735,6.140190218084252,4195.4193770999,1116.2404567101105,1278.1344454050118,2.40354609929078,0.7340425531914894,1741.2266357691465,0.5964539007092199,0.04461167558035779,1035,3389,841,0.0,0.9,0,166.526734,2,0,18.489,75,0,0,0.0,0,28500,150,0,16.6526734,0.1,20,190,10,108.24237710000001,0.65,80,246313.02279408003,3078.9127849260003,0.29,400000,0,0,0.5,243024.3375636847,66.931875,915899.580695862,14104853.542716274,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,219.81589936700686,10903.308240402275,3297238.490505103,0.5,27028.425601230058,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,51605.6871649369,0.1991,0.17636366717026775,0.6899530907027702,0.7789,0.022,0.13368324212696198,0.01,0.1,0.02,16.3,12.8,18317991.61391724,0.6,1474786880.0,260098822.4513976,197154291.5647068,7886.171662588273,1017533765.9838955,145313.99712016017,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,507274.2777659578,0.00113,67729.375,0.001,4731.8,9,336720.1152022731,4731800.0,59937500.0,3.439,0.04837667339092324,125215,109418,26584,315665,40,10360,382.6354408762127,0.9327719298245614,137245.65217391305,0.6769097203748475,2.3,20,0.44422336569461235,20,0.028856306217667254
2056,2071,2021,1,1,3436.5094962963353,0.007003325,329.1814000678185,-673.9182194873761,7789.914902676656,11742.704084722394,362321.6233803096,22814900.0,0.9999998262449291,0.48228601163936774,0.0284,0.0145,0.00844,1450.4530342950868,1.0744282441535762,1.1271650683781445,100031.24374448875,0.0103,0.001462,0,1.6708559534425291,83403.0427600721,1.8531419650818968,0.0,1.456791267094536,2.6,0.0672,230071.8606123241,2.3,239856.914677765,1.042530425230615,0.6432087329054639,80,0.662,80,0.0215,0.0035016625,0.005410526210058801,6.118688888303511,4209.330892642311,1142.6441877855889,1282.6416063097756,2.40354609929078,0.7340425531914894,1747.3668259872306,0.5964539007092199,0.05746957476938514,1035,3389,841,0.0,0.9,0,183.1794074,2,0,18.489,75,0,0,0.0,0,28500,150,0,0.0,0.0,20,190,10,119.06661481,0.65,80,270944.325073488,3386.8040634186,0.29,400000,0,0,0.5,250555.73114233592,66.931875,1007489.538765448,15515338.896987898,16.3,0.15,0,0.18,0.05,0.77,0.1,892425.0,241.79748930370752,11993.639064442501,3626962.3395556123,0.5,29731.26816135306,0.1,1,2.75,1.2,0.2,0.03,0,3.91210447011552,52459.98916650657,0.1991,0.17541068744705068,0.6862249344676433,0.7789,0.022,0.138364378085306,0.01,0.1,0.02,16.3,12.8,20149790.77530896,0.6,1507346048.0,264404606.50027505,208562998.4908638,8342.519939634552,1034378443.0088612,147719.5854460955,0.05,0.6,0.01,1,0.06,0.2,0,2.68,0.2,2.68,2.31,0.5,522093.0033796328,0.00113,67729.375,0.001,4731.8,9,344007.4472372968,4731800.0,59937500.0,3.439,0.04725880600211202,121202,111901,26447,322634,40,10400,387.54164733176094,0.9279649122807018,140275.65217391305,0.6915285066476449,2.3,20,0.41300366770792923,20,0.028703779539770047
